Filename, Result-Old, Proof-Old, Result-New, Proof-New
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_01_33_47_652_5231564.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_41_33_702_7343656.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_01_54_19_575_4997070.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_00_03_37_690_5124676.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_38_34_859_5532872.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_37_48_271_5512396.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_19_30_41_197_5694066.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_09_10_53_848_5038286.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_09_13_43_205_5152836.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_23_08_715_5071078.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_01_54_26_177_5010986.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_01_43_11_558_5529470.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_17_13_48_508_5501904.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_43_17_773_6071070.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_21_57_15_791_5925792.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_16_13_53_278_5423660.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_20_10_173_5251808.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_12_03_928_6475392.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_01_56_26_217_5091890.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_04_19_48_049_5061924.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_16_01_03_214_5103056.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_00_15_37_282_5468904.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_23_18_21_721_5381708.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_05_49_19_657_5029942.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_36_18_161_5822950.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_43_28_237_5703500.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_00_03_27_244_5107062.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_02_04_05_379_5017424.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_01_48_35_499_5692378.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_04_27_24_946_5384794.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_19_36_229_5212250.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_14_05_436_6544314.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_00_00_47_869_5039194.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_00_16_26_945_5505668.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_13_34_174_6514434.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_23_20_39_316_5424698.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_02_03_53_141_4994686.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_08_02_292_6324666.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_38_51_128_5553912.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_01_34_55_339_5262418.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_09_01_16_782_6521908.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_06_47_38_428_5249172.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_31_17_628_7031920.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_02_03_42_019_4988206.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_43_12_944_7391962.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_05_59_05_900_4984980.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_58_40_147_6463656.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_45_34_484_5779304.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_33_48_447_7119676.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_31_41_624_5624252.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_19_36_57_824_5038994.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_04_19_49_319_5066594.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_16_58_08_352_5154744.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_43_47_976_7410792.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_02_05_00_358_5060772.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_05_08_57_407_5121956.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_09_12_02_871_5089808.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_13_55_371_6527896.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_01_33_09_603_5209482.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_16_09_24_020_5293862.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_06_43_27_015_5041622.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_16_13_31_880_5406160.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_06_44_33_537_5125190.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_23_09_919_5075106.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_06_26_19_106_5071440.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_07_34_48_885_5442524.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_06_25_19_336_4987338.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_19_43_088_5217012.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_57_56_649_6446248.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_19_37_05_040_5052078.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_00_09_05_803_5283054.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_19_27_54_035_5597272.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_06_43_40_427_5063056.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_17_10_39_537_5410462.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_04_22_30_323_5211724.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_21_58_22_177_6003532.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_01_32_30_410_5184022.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_06_42_45_093_5000672.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_19_36_04_368_4994222.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_29_50_455_6983648.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_17_24_56_384_5770950.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_19_30_47_020_5698656.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_06_46_30_366_5215484.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_00_06_39_795_5224518.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_15_28_31_989_5176136.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_15_28_22_071_5154340.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_16_09_25_876_5300108.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_21_24_520_5000038.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_17_13_23_137_5476904.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_37_02_367_5475642.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_00_13_05_058_5385124.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_26_49_670_5182710.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_34_34_672_7156000.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_17_11_02_902_5424106.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_36_20_331_5826962.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_18_43_42_408_5714508.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_21_57_39_987_5970824.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_31_32_987_5616968.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_21_36_00_851_5311802.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_25_19_707_5389194.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_17_25_02_380_5777738.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_47_07_944_6163616.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_16_57_58_068_5135612.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_19_23_57_247_5451172.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_03_06_439_6179974.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_09_02_36_164_6580500.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_21_57_32_375_5959996.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_09_02_24_535_6554586.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_16_04_44_552_5180672.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_14_03_051_6540260.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_09_09_39_906_5000832.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_23_22_15_46_511_6590056.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_cvc4/x2020_07_24_08_38_37_757_5959378.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_14_44_24_754_18139476.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_08_56_23_705_8666354.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_07_19_03_448_5256584.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_07_18_02_217_5245126.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_09_45_52_164_9667496.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_15_33_38_803_5045694.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_00_32_10_259_5099720.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_17_54_27_924_5511902.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_07_18_32_823_5250852.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_23_02_18_377_5239584.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_06_00_49_110_5032418.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_19_06_15_118_5385958.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_08_54_58_800_8622276.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_04_07_41_194_5082568.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_16_43_27_691_5349318.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_18_09_23_208_5836344.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_09_22_08_140_9290750.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_15_14_36_561_18681124.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_22_55_55_004_5155354.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_14_45_13_873_18156564.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_21_25_26_874_7820470.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_20_01_17_578_5453052.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_15_16_51_570_4983100.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_16_25_29_553_5126908.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_01_08_46_357_5354826.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_16_35_13_210_5240108.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_19_39_25_320_5101842.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_07_20_04_726_6530710.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_04_05_25_785_5026104.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_07_49_07_170_5143502.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_20_18_47_634_6199704.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_02_23_17_253_5569450.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_09_57_18_209_9803384.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_20_25_31_700_6313116.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_08_00_38_295_5277180.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_08_48_07_801_8204892.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_15_12_57_350_18656408.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_02_11_33_512_5107654.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_05_40_43_392_5073092.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_01_07_09_781_5323968.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_23_24_44_006_5010644.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_09_28_33_683_5606680.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_14_28_53_116_17935124.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_21_10_50_443_7592002.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_18_58_22_813_5240482.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_17_39_53_849_5277912.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_21_28_04_471_7861034.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_09_09_13_580_5081634.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_01_08_33_413_5348848.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_09_05_40_959_5016298.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_21_24_33_766_7811454.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_15_22_40_358_5069520.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_02_48_40_347_6306868.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_16_24_58_866_5123232.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_15_45_59_965_5518536.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_05_58_48_949_4990918.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_02_03_25_278_5032816.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_02_50_00_147_4983028.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_05_01_33_218_5444434.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_00_32_43_003_5106292.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_21_15_08_089_7664742.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_15_09_29_511_18566192.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_19_10_43_401_5453018.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_00_32_08_908_5097980.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_02_49_59_629_4982920.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_05_46_00_496_5163904.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_16_31_20_058_5183006.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_14_31_57_650_17981836.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_09_22_15_666_9294898.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_16_54_13_144_5488888.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_23_22_32_196_4983000.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_19_46_17_131_5213370.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_09_31_38_917_5654412.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_22_55_20_598_5150348.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_09_51_05_983_9727050.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_21_27_07_013_7844234.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_05_48_11_764_5207102.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_15_15_40_675_18693746.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_06_52_26_741_5221702.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_09_27_06_275_5576986.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_02_51_10_265_5032164.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_04_31_42_510_5026988.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_02_40_37_894_6195650.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_07_43_30_726_5069512.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_09_34_12_939_9494016.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_09_56_17_444_9792494.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_15_05_29_112_18457158.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_05_45_15_829_5148696.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_09_55_45_083_9785654.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_14_41_44_444_18101204.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_04_14_21_474_5205004.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_15_22_07_619_5059888.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_06_00_55_272_5040980.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_08_39_42_506_7737716.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_02_32_17_896_5830658.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_23_16_41_25_768_5328198.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/HOL-Library/smt_verit/x2020_07_24_05_58_56_101_4999042.smt_in,unsat,Success,unsat,Success
